  0   0   0   0   0   0   0   0   0   0   0   0 121  59  60 289 127  60  62  47   8   0   0   0   0   1 122   0   0   0   0   0   0   0   0   0   0   2  24  39  54  79 119 219 329 330 300 243 189 182 301 304 243 203 182 121 172 179 121 121  87 121 121 166 236 254 243 314 300 467 693 601 495 373 289 405 338 296 430 516 344 371 248 191 134 252 167 118 119  77  52 118  68  44  30  27   8   3   1   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0 142 218  60 122 230 163  77  40   0   0   0  46 122   0   0   0   0   0   0   0   0   0   0   0  18  34  47  59  96 161 315 353 364 412 264 304 243 246 243 192 194 195 182 243 150 185 125 120 121 121 169 244 184 268 397 459 545 446 369 423 476 551 414 299 412 577 555 489 245 147 195 305 308 233 180 101 111  67  73  65  36  26  32   7   1   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 108  60 118 142 118 259  88   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  14  31  44  54  65 122 181 304 365 426 346 302 182 182 182 183 182 250 275 363 243 230 179 121 179 180 154 173 183 193 244 338 480 410 485 549 489 481 418 374 349 395 500 549 459 183 202 225 320 284 123 150  96 122  61  54  30  27  16   9   3   0  -1   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 182 196  65 164  89 145   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   7  30  40  49  59 101 181 243 303 364 243 301 303 182 182 182 244 256 250 369 465 347 188 121 121 131 167 144 152 158 180 251 306 303 488 486 544 449 305 485 472 548 438 452 575 439 178 187 169 186 215 301 193  93  92  64  55  30  20  10   5   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  38  60  62 177 158   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   7  25  32  44  54  68 178 237 284 346 331 255 302 199 182 182 242 243 303 337 365 428 396 189 121 108 121 121 183 183 189 220 246 239 349 358 379 482 393 317 447 524 653 550 584 609 323 156 186 119 121 302 244 157 114  59  45  31  24  14   9   4   1   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  17   0   0   3   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   7  19  20  28  39  54 119 163 179 361 421 243 227 197 182 182 215 308 304 323 591 374 429 483 240 139 115 122 157 182 244 273 244 229 244 261 329 345 296 373 364 481 526 679 631 589 512 228 123 112 122 204 239 183 183 114  68  48  32  21  18   9   6   2   1   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   6  12   6   8  25  48  60 109 170 287 393 356 248 243 182 244 182 292 293 343 474 508 304 369 426 234 145 119 141 183 183 189 213 257 303 234 260 304 252 336 317 323 469 654 636 496 431 292 168 148 186 205 305 248 173 119 122  85  59  35  22  18  13  10   7   4   1   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  60  17  10  17  27  57  54   0   0   0   0   0   0   0   0   0   4   4   0   0   5  38  60  61 112 148 289 306 243 182 188 231 182 261 208 281 295 488 443 304 342 354 223 143 125 183 243 183 183 228 216 231 230 244 220 244 270 308 350 442 427 595 429 399 167 203 283 258 324 205 158 181 196 238 119  60  41  24  22  16  16  11   9   2   1   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  60  60  58  60  60  60  58  18   0   0   0   0   0   0   0   0   0   0   0   0   5  36  54  55  59 104 121 245 319 301 182 182 281 209 182 184 304 361 353 449 278 279 368 174 133 172 185 238 244 197 241 228 238 244 204 225 233 279 363 362 392 447 455 366 184 329 305 365 310 318 202 178 183 158 123  75  53  47  33  25  22  19  15  10   3   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 113  21  60  60  85  60  60  58  45  17   0   0   0   0   0   0   0   0   0   0   0   0   2  23  36  51  60  60  65 208 280 303 243 182 182 182 233 291 244 343 254 320 423 298 244 218 140 165 205 183 194 196 244 181 247 257 207 279 245 247 292 305 343 344 419 423 251 294 303 324 287 372 244 205 201 183 181  67  61  61  76  42  33  27  21  13   9   2
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  45  68  60  59  60 116  68  60  54  31   7   0   0   0   0   0   0   0   0   0   0   0   0   0   4  19  36  49  57  58  87 139 124 242 182 182 182 236 198 241 303 244 280 286 301 178 176 148 141 179 215 182 175 177 229 240 245 184 244 254 244 258 284 292 247 307 356 323 244 304 364 402 295 241 261 247 171 183 141 100  77  59  59  46  33  25  16  11   7
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  24  47  57  73  94 110 121  60  52  29  13   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  14  33  49  52  57 120 121 161 238 244 182 121 188 229 230 277 182 182 278 246 184 163 142 149 182 185 142 144 183 236 190 182 247 245 316 244 239 244 241 236 244 315 296 308 359 364 329 268 310 304 241 240 173 120  88  66  78  67  44  29  22  17  12
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   7  43  69 101 120 211  88  78  60  59  54   9   0   0   0   0   0   0   0   0   0   0   0   0   0   0   2  24  41  45  53  60  87 122 183 167 236 121 187 292 240 280 183 290 305 236 287 209 169 130 138 182 181 150 201 229 168 250 213 286 288 263 243 252 224 196 216 210 242 244 270 245 312 248 309 285 298 184 183 124 135 123 102  70  55  42  36  30  21
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   4  40 101 131 172 182 123  60  60  60  44   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  20  34  40  48  57  69 149 182 121 267 187 121 182 182 252 183 220 426 377 347 262 182 134 116 143 145 192 183 222 152 235 227 300 301 225 293 233 217 176 171 175 185 191 214 246 344 244 239 240 216 183 176 157 125 122 119  85  79  62  48  39  33
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  31  59 102 135 194 134  72  60  60  38   8   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  17  25  34  42  49  54  94 125 121 193 199 122 240 209 266 182 182 348 477 492 391 185 169 121 111 166 139 180 191 149 182 243 183 257 273 214 247 200 169 170 169 191 182 175 233 319 335 225 303 264 256 181 157 137 122 122 121 105  64  56  48  41
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  23  42  63 118 121  65  60  60  60  54  50   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   9  17  28  36  41  47  58  67 121 121 121 121 243 204 242 129 354 249 264 427 427 272 210 126 109 133 120 144 154 124 165 243 252 179 183 182 241 182 167 169 165 164 169 169 182 216 229 256 366 250 216 260 217 179 135 122 119 107  76  71  58  50
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  18  36  55 106 113  60  69  62  60  31   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   9  22  30  31  41  54 121 144 121 121 121 159 127 233 160 261 233 275 304 302 291 229 132 108 104 115 116 120 121 146 152 181 196 239 205 164 161 166 170 158 161 165 168 175 208 303 291 348 365 329 305 183 218 171 150 116 122 102  92  78  61
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  40  47  57 119 121  91  82  62  55  90  10   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   2  16  24  23  29  46  58 124 121 110 109 120 121 173 183 240 187 204 240 331 251 210 121 104 102 104 105 110 112 118 125 141 163 183 141 146 146 169 169 157 164 167 169 176 207 238 343 430 386 370 302 216 226 219 165 139 122 122 114 106  89
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  58  60  59 106 127 178 202  60  42   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  10  18  15  14  42  51  57 119  61  60  71  60 119 121 121 185 240 241 241 261 188 122 107 100 101 102 103 106 106 108 110 115 121 122 129 140 146 163 181 168 169 172 181 199 228 265 308 378 426 303 325 291 252 215 178 168 154 192 177 152
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  49  60  60  86 121 233 184  90  62   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   4  11   8  13  41  43  50  58  60  60  60  60 100 198 123 204 307 348 302 245 182 175 113 101  99 100 102 103 104 106 109 112 117 123 132 140 145 170 170 170 170 176 182 210 231 250 290 346 468 407 398 365 324 305 247 209 204 236 238 183
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 121  61  60  93 259 286  77  60   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   5   4  12  38  36  43  53  59  60  59  87 122 182 138 181 300 365 305 244 311 239 153 104  97  98  98 104 107 111 109 114 119 126 134 141 148 170 170 170 174 183 205 232 246 287 305 408 535 548 522 417 376 368 361 328 334 293 320 256
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 121 121  60  60 159 228 302 193  77   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   2  10  33  30  36  53  58  59  60 103 167 242 216 182 192 353 377 343 429 366 238 121  94  98 102 104 104 112 116 116 120 126 134 142 157 169 170 172 179 206 215 244 305 279 354 406 521 567 629 550 548 486 485 428 373 366 417 305
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 174 121  80  60  60 113 121 108  71   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   8  26  21  27  53  58  59  80 121 177 243 243 318 207 252 391 442 403 398 377 183  96  98  99 106 109 115 126 110 121 126 134 144 165 169 170 180 195 226 242 226 238 248 287 362 458 592 603 515 549 488 409 425 426 365 360 322
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  84 182 113  60  60  60  59  53  17   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   7  21  15  19  52  57  58  60 133 196 243 329 364 428 236 308 420 487 366 370 342 116  98  98 115 136 151 182 180 128 126 134 145 161 170 181 231 210 220 236 244 244 282 291 341 481 455 480 370 437 376 416 385 328 399 330 248
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  45 182 181  83  60  60  54  31   4   3   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   5  18  13  13  49  56  57  58  71 139 184 277 365 424 270 319 404 422 494 328 427 179  92 107 117 145 184 236 241 159 140 140 138 150 182 243 277 270 219 270 252 299 305 351 329 363 475 490 361 319 362 310 262 310 304 322 244
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  57 121 179 113  62  60  50  20   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   4  16  11  12  48  55  56  58  59 131 243 184 283 358 453 487 474 311 431 494 305 351 142  94 116 168 224 284 246 195 182 163 172 148 163 203 244 255 287 249 305 301 365 427 485 484 592 408 411 415 303 332 247 244 244 253 195
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  43 165 183 162 120  60  51  27   7   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   4  13  10  11  46  54  56  58  57  57 122 177 285 350 379 412 450 488 290 510 398 348 300 100 123 141 213 305 360 301 223 234 198 227 177 175 282 304 298 258 304 371 426 454 514 610 613 397 599 567 490 460 360 305 299 209 196
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  48  60 238 188 125 107  51  33  17   6   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3  11   8  10  45  53  56  57  54  55  58 121 176 297 253 422 470 427 251 386 607 316 340 188 117 184 177 230 262 308 280 302 250 289 284 185 242 239 365 350 252 365 384 491 631 640 643 644 432 610 560 397 451 491 411 383 295
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  60 111 228 241 156  84  57  44  28  13   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   8   7   9  44  52  57  52  50  51  54  58  74 143 259 244 394 327 213 347 441 505 208 246  84 146 146 162 175 183 194 225 306 304 406 386 236 251 326 366 388 305 356 517 587 691 792 806 593 563 600 604 578 487 547 490 396
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   8  91 205 189 284 176 138 121  57  40  19   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   5   6   8  44  52  55  48  45  47  50  55  60 126 226 272 365 315  95 249 115 268 290 122  80 119 126 130 145 182 175 216 268 333 410 463 426 224 234 278 365 366 488 397 371 552 644 849 787 611 498 685 664 549 532 630 502
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3  25  94 121 177 294 307 167 134 108  51  34  13   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3   4   8  44  53  50  45  41  42  47  51  48  51 197 229 285  52 176  49 272  93  74  73 120 111 146 125 158 147 146 183 215 241 306 490 485 382 205 244 262 305 374 577 602 426 521 628 657 764 589 713 725 731 724 658 720
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 175  59  76  69 120 261 304 195 171 134 108  50  31  13   2   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   3   8  42  54  44  43  37  39  43  47  44  30  92 110  44 110 298 332 322 244 183  97  82 114 145 149 144 145 150 163 188 186 245 355 437 546 445 267 228 283 445 652 791 678 534 612 656 550 732 548 673 787 780 788 814
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 175  60  68  62 154 237 385 250 219 121 121  94  49  34  18  15  13   7   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   2   7  41  57  39  40  33  35  38  43  40  28  20  20  24 110 243 291 305 244 179  98  79  93  97 119 119 182 167 193 243 223 270 451 394 426 588 465 319 243 378 677 878 923 806 795 855 637 665 610 783 841 897 789 689
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 152 261 304 171 276 280 304 328 325 196 124 143  89  56  36  30  25  18   9   4   3   2   1   0   0   0   0   0   0   0   0   0   0   0   1   7  39  59  36  36  29  31  34  38  37  28  16  21  22  39 183 217 251 244 171 122  94  93 188 207 183 244 276 224 327 295 487 453 634 591 487 667 478 240 467 712 796 848 975 942 999 825 600 647 803 871 810 793 811
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  99 123 395 516 369 352 246 248 243 289 126 181 141 111  52  44  37  28  20  16  14  10   4   0   0   0   0   0   0   0   0   0   0   0   0   6  37  60  33  30  25  28  30  34  32  27  17  17  18  18  28 177 194 238 236 157 212  98 189 332 243 436 383 327 505 398 668 697 658 690 716 550 604 477 250 336 708 922 927 999 999 924 788 670 635 748 734 732 792
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  35 120 265 367 418 426 362 253 243 249 235 121 182 127  90  59  49  38  31  28  25  18   7   0   0   0   0   0   0   0   0   0   0   0   0   6  21  30  31  24  21  24  26  30  30  31  15  16  17  18  26  57 169 184 304 288 223 206 152 318 415 315 575 533 365 529 467 552 692 789 896 870 675 695 468 274 573 705 811 780 983 909 863 686 783 782 783 857 847
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  37  91 180 122 238 308 506 409 239 304 146 150 140 181 125 121  68  48  42  41  37  28  12   0   0   0   0   0   0   0   0   0   0   0   0   4  14  24  60  19  17  20  22  25  26  28  13  15  17  22  40  55  85 159 272 327 262 305  98 236 307 422 521 670 613 571 813 751 796 734 886 999 911 873 713 451 294 609 549 768 660 754 925 785 671 939 734 750 768
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  60  80 118  72 145 352 333 548 423 291 304 136 121 121  61 140 119  59  54  54  49  37  22   5   0   0   0   0   0   0   0   0   0   0   0   0  10  20  23  13  13  16  17  20  18  16  12  13  15  17  60  61  84 150 358 304 421 360 173 191 366 420 504 609 696 640 739 787 871 942 922 999 999 981 772 669 480 300 435 497 558 633 830 920 753 732 787 797 853
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  35  52 104 181 298 361 300 300 473 425 182 302 202 121 156 121 112 121 128 121  60  47  27   5   0   0   0   0   0   0   0   0   0   0   0   0   9  13  15   9   9  12  13  15  15  15   8   9  11  11  12  97  97 133 335 517 516 495 328 122 231 228 490 482 638 703 792 850 835 861 914 999 999 995 999 909 828 438 512 650 744 819 999 975 999 782 760 753 808
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   4  30  46  93 122 243 304 121 301 375 307 121 302 127 121 124 123 129 121  61  60  57  32   5   0   0   0   0   0   0   0   0   0   0   0   0   5   3   8   5   6   8   9  10  10  10   5   6   8   9  11  29  61 121 230 463 669 609 546 315 197 209 330 337 474 559 604 787 975 999 999 999 999 999 912 954 783 523 392 746 852 923 808 838 974 849 717 782 848
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3  13  17  58 154 239 121 232 298 194 123 285 186 121 121 136 182 181 135  73  60  40  16   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   1   2   3   5   4   3   5   3   4   5   5   8  25  54  95 180 378 688 722 596 462 305 207 370 372 257 289 394 627 693 730 999 999 999 999 977 852 900 732 554 451 631 611 823 949 983 965 733 744 893
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   2  47 121 125 124 199 180 141 264 241 121 121 121 121 180 231 119 121  43  24   9   4   8   8   4   3   0   1   0   0   0   0   0   0   0   0   0   0   1   0   0   0   2   2   2   2   5  19  35  88 192 377 563 731 664 475 291 227 424 526 484 567 512 365 468 760 779 847 927 999 999 969 901 874 779 540 438 673 916 999 999 999 801 840 852
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  53 118 104 117  90  90 183 301 227 121 121 121 162 223 229  65  47  36  19  14  16  16  11   9   7   7   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   2  12  26  73 159 364 487 739 614 462 263 238 381 414 562 697 731 677 430 427 427 649 996 999 963 980 999 975 872 632 429 721 883 999 999 999 933 781 891
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  28  51 121  60 120 163 289 338 301 245 131 121 121 182 121 134  58  49  30  23  23  22  17  14  13  13   7   4   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   5  16  40 137 231 356 566 635 549 344 233 238 270 437 483 673 842 846 698 607 593 939 999 924 846 999 860 744 837 616 500 768 893 999 999 999 901 853
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   9  38  57 159  89 178 339 365 439 398 280 160 121 140 190 121 105  60  42  34  32  31  24  20  21  20  14  10   4   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   5  19  52 146 203 320 511 493 359 233 233 376 275 244 411 791 878 914 864 519 791 796 914 743 875 974 841 676 729 489 570 702 824 999 999 976 819
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   4  34  60 122 180 197 233 257 385 548 471 320 177 159 191 243 177 116  54  43  40  37  30  25  28  26  20  16   9   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   2   8  23  73 173 183 218 351 365 243 233 286 484 498 364 456 550 610 870 760 654 609 756 673 739 862 793 610 511 503 686 686 678 741 894 999 868
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3  31  54  69 131 134 274 256 321 502 496 408 295 237 182 201 177 121  76  52  48  45  36  30  35  33  26  23  16   6   4   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   4   8  15  79 182 180 217 337 305 273 279 456 561 589 528 481 414 606 861 983 806 744 711 683 789 985 789 697 488 714 590 721 790 734 769 861
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  29  60 121 125 136 237 264 351 485 520 539 390 252 201 182 159 122 107  63  56  52  42  34  41  40  32  28  22  12  10   3   0   0   0   0   0   0   0   0   0   0   0   0   0   2   3   4   5  10  26  61 237 258 304 365 372 306 407 427 671 771 726 489 619 916 999 999 856 817 795 735 876 975 843 645 527 667 872 889 857 909 856
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  23  55 112 181 180 137 266 307 279 385 607 538 394 195 163 121 121 121  84  60  60  49  40  49  48  40  36  28  19  17  10   2   2   0   0   0   0   0   0   0   0   1   1   2   3   4   5   6  12  23  46 181 355 305 368 487 511 487 587 645 809 936 636 366 806 999 999 920 901 798 747 782 936 892 793 579 784 698 728 912 885 870
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  14  51 116 199 127 213 363 551 480 419 562 609 480 338 158 126 121 121 108  83  66  58  53  55  54  46  41  34  26  25  17   8   9   5   2   2   0   0   0   0   0   2   2   3   5   6   6   6  15  25  44 100 188 268 362 454 488 609 618 672 756 850 967 691 624 999 928 855 854 792 849 784 902 947 669 582 549 706 742 732 883 758
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  53 181  70 121 234 305 388 480 605 636 622 546 496 262 149 174 121 121 119 113  60 108  83  60  53  47  41  34  32  23  15  16  12   9   9   7   3   2   1   1   3   3   4   5   7  10  12  17  26  39  56 120 230 413 546 610 546 563 589 720 728 853 796 491 840 938 790 814 910 917 783 819 870 825 563 632 755 806 833 853 789
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  34 111 119 182 134 277 245 352 547 669 634 556 374 413 272 121 121 162 164  60  77 114 121 114  60  53  48  42  40  30  22  23  20  17  16  13   9   8   4   3   5   5   5   6   8  11  16  20  24  33  49  64 156 240 350 340 260 428 541 548 595 796 710 561 782 999 853 749 755 862 924 792 917 803 564 697 788 831 732 731 792
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  10  58 181 120 159 140 279 427 506 474 550 563 609 463 289 225 121 121 182 173 121 120 121 119  83  59  55  50  47  35  29  30  27  24  23  19  15  12   6   6   6   6   6   6   9  12  16  20  25  36  49  60 103 121 173 303 516 545 556 572 701 731 761 693 748 798 801 732 843 968 977 881 911 667 626 614 669 679 774 671 671
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  38  80 161 179 141 240 331 451 334 436 620 576 487 421 243 190 149 175 226 178 122 121 121 121  74  61  57  54  41  35  37  34  31  29  25  21  22  10   9   9   9   8   8  10  14  17  21  24  34  45  55  70 100 151 332 439 399 541 671 561 590 728 792 780 544 775 746 676 839 817 819 815 695 610 605 617 610 617 635 669
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  13 104 121  86 139 155 245 244 403 503 547 601 609 466 444 252 176 178 182 180 156 150 121 121 117  88  78  60  48  42  44  42  38  36  32  24  19  15  13  13  13  12  11  12  15  18  20  23  29  36  46  55  65 110 205 263 301 419 535 549 548 601 739 853 553 549 653 853 622 666 671 672 754 702 711 865 790 786 610 610
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  80  66 117 179 212 304 182 307 398 547 481 549 392 530 426 305 182 184 229 201 237 187 166 131 121 105  70  54  49  51  49  46  43  38  30  23  18  18  17  17  16  15  14  16  19  21  24  27  27  30  45  48  59 115 196 261 393 426 538 516 603 782 792 718 684 587 779 626 923 902 764 671 785 610 704 643 723 642 624
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  47  60 106 120 210 245 176 271 314 365 326 343 313 441 475 304 243 225 290 243 308 212 243 159 121 121  84  66  64  58  57  53  49  44  36  29  23  22  21  21  21  20  18  17  20  22  24  24  24  28  30  37  53  90 151 244 306 546 562 539 490 669 680 628 789 836 664 877 999 999 898 721 683 688 610 610 632 671 674
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  48  96 164 194 160 187 129 248 265 365 300 274 321 425 544 482 390 304 243 425 377 183 205 186 182 123 108  89  86  70  65  60  56  49  41  33  31  27  24  24  24  23  21  21  21  23  24  25  28  30  31  33  46  60  92 183 352 536 671 593 527 537 634 803 731 838 911 999 999 999 999 844 729 732 769 786 670 671 671
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  66 182 188 138 181 123 186 179 304 205 275 243 278 304 436 604 565 353 393 478 505 349 278 304 262 182 140 111 109  94  79  71  62  56  51  48  37  32  30  29  28  27  25  25  24  25  26  24  30  30  33  37  38  47  59 119 252 397 610 656 522 483 549 685 674 821 990 999 966 999 999 927 798 725 731 718 765 732 715
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  90  62  60  61 124  96 119 122 242 182 242 232 361 432 584 548 661 613 494 535 609 668 526 507 371 243 184 126 121 114  92  83  72  62  51  40  42  38  34  34  32  33  30  30  26  27  30  26  31  33  34  36  41  45  54  98 158 311 436 650 575 460 508 621 685 729 795 793 999 999 999 999 849 728 732 732 722 731 732
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  44  59  60  60  60  92 140 121 242 147 177 165 276 415 441 411 572 730 653 669 652 731 679 666 488 548 426 236 168 120 106  94  82  68  58  49  48  44  40  39  39  38  37  35  32  30  31  30  32  36  37  40  44  48  56  85 129 231 339 454 679 503 427 512 719 722 671 939 868 999 999 999 913 792 731 721 709 731 774
